id,rideHailManagerId,vehicleType,initialLocationX,initialLocationY,shifts,geofenceX,geofenceY,geofenceRadius,geofencePolygon
rideHailVehicle-1-1-1,GlobalRHM,micro,419810.829679,4486323.37956,{10:25200};{25300:80000},,,,"POLYGON ((414822.3129839315 4491540.305696665, 415242.5654642482 4491536.571314077, 415611.5215420458 4491535.694680989, 415676.2522993334 4491514.834776548, 415788.052322218 4491439.14481157, 415987.3860017243 4491312.489606733, 416075.6376495658 4491287.049696522, 416165.9863070183 4491286.932625367, 416242.8656111395 4491313.967442798, 416308.0644561211 4491353.357180551, 416440.9599696499 4491458.044056579, 416547.4284937733 4491505.099946649, 416662.7474669876 4491532.164041129, 416765.4182522479 4491528.941166689, 416887.0491172723 4491515.550065858, 417155.5909516851 4491475.825838965, 417619.4667169831 4491478.146632401, 418399.6212557238 4491495.079583914, 420998.7114902594 4491492.333318742, 421724.3326488407 4491464.775263336, 421923.411547695 4491419.591733931, 422956.6503160583 4491119.305408419, 423425.7326347555 4491075.563027889, 423854.3755506035 4491084.728702735, 423875.422288274 4491489.42941658, 423777.4505856492 4491868.65829559, 424453.1421985961 4491858.605625195, 424487.0908674219 4492091.292776351, 424887.9849335758 4492103.939286049, 424879.7515591327 4491851.364066755, 425534.5728254054 4491844.339620347, 425731.2252419004 4491046.350464963, 426441.4712781509 4491033.871015234, 426417.7592515401 4489718.302765192, 426425.1888402606 4489528.917885526, 426444.3413996964 4489423.143969762, 428827.150312621 4489397.191296139, 428819.7724527597 4488575.767419689, 429093.4586936996 4488570.064840421, 429615.0273726435 4488176.983987365, 430430.9932789819 4488168.556957047, 430832.6138340329 4488163.236925779, 430832.9005814177 4488030.586130034, 430742.302676397 4487920.736207468, 429801.3050600769 4487000.69881551, 429291.1958770207 4486155.713997961, 429357.880689105 4483915.263283584, 429221.4361562833 4483720.440900776, 429066.8090646355 4483717.821478885, 429059.4912718451 4483523.576032691, 428362.9834308874 4483527.2656849, 428359.8176035083 4483291.540040794, 428054.8416186398 4483105.903989662, 427955.8674730884 4483045.634011694, 427744.5459425168 4482839.703465578, 427558.5285790286 4482759.709789245, 426140.3128243386 4482405.445394994, 424664.632486097 4481543.164691012, 420320.3040845243 4480449.064042157, 419543.7957247245 4480498.115673662, 417902.5428671277 4481623.565417069, 416340.7578268454 4482695.61232858, 415997.5992254239 4482216.650019016, 414722.9110900343 4482232.298312534, 414206.9684506593 4482032.041206932, 413458.8412436101 4482020.899824569, 411617.0212067362 4482040.774252886, 410266.034095423 4482030.983775256, 409432.6012766588 4484356.754940904, 409376.0439225808 4485955.754318284, 410267.2163900671 4485716.173555001, 411101.3421581027 4485942.825820417, 411088.7209995331 4486061.910570774, 411315.8682999634 4486118.161097386, 411325.7948077203 4486254.929439521, 411332.8948445991 4488771.913430071, 411501.653808722 4489615.433083774, 413078.5701211186 4490327.264808342, 413132.928260165 4490462.329864314, 413632.3874775593 4491553.772155871, 413995.4738692059 4491772.645062502, 414368.4320851117 4491257.877855549, 414665.276062115 4491473.392030429, 414742.084513774 4491516.820808428, 414822.3129839315 4491540.305696665))"
rideHailVehicle-1-1-2,GlobalRHM,micro,419810.829679,4486323.37956,{10:25200};{25300:80000},,,,"POLYGON ((414822.3129839315 4491540.305696665, 415242.5654642482 4491536.571314077, 415611.5215420458 4491535.694680989, 415676.2522993334 4491514.834776548, 415788.052322218 4491439.14481157, 415987.3860017243 4491312.489606733, 416075.6376495658 4491287.049696522, 416165.9863070183 4491286.932625367, 416242.8656111395 4491313.967442798, 416308.0644561211 4491353.357180551, 416440.9599696499 4491458.044056579, 416547.4284937733 4491505.099946649, 416662.7474669876 4491532.164041129, 416765.4182522479 4491528.941166689, 416887.0491172723 4491515.550065858, 417155.5909516851 4491475.825838965, 417619.4667169831 4491478.146632401, 418399.6212557238 4491495.079583914, 420998.7114902594 4491492.333318742, 421724.3326488407 4491464.775263336, 421923.411547695 4491419.591733931, 422956.6503160583 4491119.305408419, 423425.7326347555 4491075.563027889, 423854.3755506035 4491084.728702735, 423875.422288274 4491489.42941658, 423777.4505856492 4491868.65829559, 424453.1421985961 4491858.605625195, 424487.0908674219 4492091.292776351, 424887.9849335758 4492103.939286049, 424879.7515591327 4491851.364066755, 425534.5728254054 4491844.339620347, 425731.2252419004 4491046.350464963, 426441.4712781509 4491033.871015234, 426417.7592515401 4489718.302765192, 426425.1888402606 4489528.917885526, 426444.3413996964 4489423.143969762, 428827.150312621 4489397.191296139, 428819.7724527597 4488575.767419689, 429093.4586936996 4488570.064840421, 429615.0273726435 4488176.983987365, 430430.9932789819 4488168.556957047, 430832.6138340329 4488163.236925779, 430832.9005814177 4488030.586130034, 430742.302676397 4487920.736207468, 429801.3050600769 4487000.69881551, 429291.1958770207 4486155.713997961, 429357.880689105 4483915.263283584, 429221.4361562833 4483720.440900776, 429066.8090646355 4483717.821478885, 429059.4912718451 4483523.576032691, 428362.9834308874 4483527.2656849, 428359.8176035083 4483291.540040794, 428054.8416186398 4483105.903989662, 427955.8674730884 4483045.634011694, 427744.5459425168 4482839.703465578, 427558.5285790286 4482759.709789245, 426140.3128243386 4482405.445394994, 424664.632486097 4481543.164691012, 420320.3040845243 4480449.064042157, 419543.7957247245 4480498.115673662, 417902.5428671277 4481623.565417069, 416340.7578268454 4482695.61232858, 415997.5992254239 4482216.650019016, 414722.9110900343 4482232.298312534, 414206.9684506593 4482032.041206932, 413458.8412436101 4482020.899824569, 411617.0212067362 4482040.774252886, 410266.034095423 4482030.983775256, 409432.6012766588 4484356.754940904, 409376.0439225808 4485955.754318284, 410267.2163900671 4485716.173555001, 411101.3421581027 4485942.825820417, 411088.7209995331 4486061.910570774, 411315.8682999634 4486118.161097386, 411325.7948077203 4486254.929439521, 411332.8948445991 4488771.913430071, 411501.653808722 4489615.433083774, 413078.5701211186 4490327.264808342, 413132.928260165 4490462.329864314, 413632.3874775593 4491553.772155871, 413995.4738692059 4491772.645062502, 414368.4320851117 4491257.877855549, 414665.276062115 4491473.392030429, 414742.084513774 4491516.820808428, 414822.3129839315 4491540.305696665))"
rideHailVehicle-1-1-3,GlobalRHM,micro,419810.829679,4486323.37956,{10:25200};{25300:80000},,,,"POLYGON ((414822.3129839315 4491540.305696665, 415242.5654642482 4491536.571314077, 415611.5215420458 4491535.694680989, 415676.2522993334 4491514.834776548, 415788.052322218 4491439.14481157, 415987.3860017243 4491312.489606733, 416075.6376495658 4491287.049696522, 416165.9863070183 4491286.932625367, 416242.8656111395 4491313.967442798, 416308.0644561211 4491353.357180551, 416440.9599696499 4491458.044056579, 416547.4284937733 4491505.099946649, 416662.7474669876 4491532.164041129, 416765.4182522479 4491528.941166689, 416887.0491172723 4491515.550065858, 417155.5909516851 4491475.825838965, 417619.4667169831 4491478.146632401, 418399.6212557238 4491495.079583914, 420998.7114902594 4491492.333318742, 421724.3326488407 4491464.775263336, 421923.411547695 4491419.591733931, 422956.6503160583 4491119.305408419, 423425.7326347555 4491075.563027889, 423854.3755506035 4491084.728702735, 423875.422288274 4491489.42941658, 423777.4505856492 4491868.65829559, 424453.1421985961 4491858.605625195, 424487.0908674219 4492091.292776351, 424887.9849335758 4492103.939286049, 424879.7515591327 4491851.364066755, 425534.5728254054 4491844.339620347, 425731.2252419004 4491046.350464963, 426441.4712781509 4491033.871015234, 426417.7592515401 4489718.302765192, 426425.1888402606 4489528.917885526, 426444.3413996964 4489423.143969762, 428827.150312621 4489397.191296139, 428819.7724527597 4488575.767419689, 429093.4586936996 4488570.064840421, 429615.0273726435 4488176.983987365, 430430.9932789819 4488168.556957047, 430832.6138340329 4488163.236925779, 430832.9005814177 4488030.586130034, 430742.302676397 4487920.736207468, 429801.3050600769 4487000.69881551, 429291.1958770207 4486155.713997961, 429357.880689105 4483915.263283584, 429221.4361562833 4483720.440900776, 429066.8090646355 4483717.821478885, 429059.4912718451 4483523.576032691, 428362.9834308874 4483527.2656849, 428359.8176035083 4483291.540040794, 428054.8416186398 4483105.903989662, 427955.8674730884 4483045.634011694, 427744.5459425168 4482839.703465578, 427558.5285790286 4482759.709789245, 426140.3128243386 4482405.445394994, 424664.632486097 4481543.164691012, 420320.3040845243 4480449.064042157, 419543.7957247245 4480498.115673662, 417902.5428671277 4481623.565417069, 416340.7578268454 4482695.61232858, 415997.5992254239 4482216.650019016, 414722.9110900343 4482232.298312534, 414206.9684506593 4482032.041206932, 413458.8412436101 4482020.899824569, 411617.0212067362 4482040.774252886, 410266.034095423 4482030.983775256, 409432.6012766588 4484356.754940904, 409376.0439225808 4485955.754318284, 410267.2163900671 4485716.173555001, 411101.3421581027 4485942.825820417, 411088.7209995331 4486061.910570774, 411315.8682999634 4486118.161097386, 411325.7948077203 4486254.929439521, 411332.8948445991 4488771.913430071, 411501.653808722 4489615.433083774, 413078.5701211186 4490327.264808342, 413132.928260165 4490462.329864314, 413632.3874775593 4491553.772155871, 413995.4738692059 4491772.645062502, 414368.4320851117 4491257.877855549, 414665.276062115 4491473.392030429, 414742.084513774 4491516.820808428, 414822.3129839315 4491540.305696665))"
rideHailVehicle-1-1-4,GlobalRHM,micro,419810.829679,4486323.37956,{10:25200};{25300:80000},,,,"POLYGON ((414822.3129839315 4491540.305696665, 415242.5654642482 4491536.571314077, 415611.5215420458 4491535.694680989, 415676.2522993334 4491514.834776548, 415788.052322218 4491439.14481157, 415987.3860017243 4491312.489606733, 416075.6376495658 4491287.049696522, 416165.9863070183 4491286.932625367, 416242.8656111395 4491313.967442798, 416308.0644561211 4491353.357180551, 416440.9599696499 4491458.044056579, 416547.4284937733 4491505.099946649, 416662.7474669876 4491532.164041129, 416765.4182522479 4491528.941166689, 416887.0491172723 4491515.550065858, 417155.5909516851 4491475.825838965, 417619.4667169831 4491478.146632401, 418399.6212557238 4491495.079583914, 420998.7114902594 4491492.333318742, 421724.3326488407 4491464.775263336, 421923.411547695 4491419.591733931, 422956.6503160583 4491119.305408419, 423425.7326347555 4491075.563027889, 423854.3755506035 4491084.728702735, 423875.422288274 4491489.42941658, 423777.4505856492 4491868.65829559, 424453.1421985961 4491858.605625195, 424487.0908674219 4492091.292776351, 424887.9849335758 4492103.939286049, 424879.7515591327 4491851.364066755, 425534.5728254054 4491844.339620347, 425731.2252419004 4491046.350464963, 426441.4712781509 4491033.871015234, 426417.7592515401 4489718.302765192, 426425.1888402606 4489528.917885526, 426444.3413996964 4489423.143969762, 428827.150312621 4489397.191296139, 428819.7724527597 4488575.767419689, 429093.4586936996 4488570.064840421, 429615.0273726435 4488176.983987365, 430430.9932789819 4488168.556957047, 430832.6138340329 4488163.236925779, 430832.9005814177 4488030.586130034, 430742.302676397 4487920.736207468, 429801.3050600769 4487000.69881551, 429291.1958770207 4486155.713997961, 429357.880689105 4483915.263283584, 429221.4361562833 4483720.440900776, 429066.8090646355 4483717.821478885, 429059.4912718451 4483523.576032691, 428362.9834308874 4483527.2656849, 428359.8176035083 4483291.540040794, 428054.8416186398 4483105.903989662, 427955.8674730884 4483045.634011694, 427744.5459425168 4482839.703465578, 427558.5285790286 4482759.709789245, 426140.3128243386 4482405.445394994, 424664.632486097 4481543.164691012, 420320.3040845243 4480449.064042157, 419543.7957247245 4480498.115673662, 417902.5428671277 4481623.565417069, 416340.7578268454 4482695.61232858, 415997.5992254239 4482216.650019016, 414722.9110900343 4482232.298312534, 414206.9684506593 4482032.041206932, 413458.8412436101 4482020.899824569, 411617.0212067362 4482040.774252886, 410266.034095423 4482030.983775256, 409432.6012766588 4484356.754940904, 409376.0439225808 4485955.754318284, 410267.2163900671 4485716.173555001, 411101.3421581027 4485942.825820417, 411088.7209995331 4486061.910570774, 411315.8682999634 4486118.161097386, 411325.7948077203 4486254.929439521, 411332.8948445991 4488771.913430071, 411501.653808722 4489615.433083774, 413078.5701211186 4490327.264808342, 413132.928260165 4490462.329864314, 413632.3874775593 4491553.772155871, 413995.4738692059 4491772.645062502, 414368.4320851117 4491257.877855549, 414665.276062115 4491473.392030429, 414742.084513774 4491516.820808428, 414822.3129839315 4491540.305696665))"
rideHailVehicle-1-1-5,GlobalRHM,micro,419810.829679,4486323.37956,{10:25200};{25300:80000},,,,"POLYGON ((414822.3129839315 4491540.305696665, 415242.5654642482 4491536.571314077, 415611.5215420458 4491535.694680989, 415676.2522993334 4491514.834776548, 415788.052322218 4491439.14481157, 415987.3860017243 4491312.489606733, 416075.6376495658 4491287.049696522, 416165.9863070183 4491286.932625367, 416242.8656111395 4491313.967442798, 416308.0644561211 4491353.357180551, 416440.9599696499 4491458.044056579, 416547.4284937733 4491505.099946649, 416662.7474669876 4491532.164041129, 416765.4182522479 4491528.941166689, 416887.0491172723 4491515.550065858, 417155.5909516851 4491475.825838965, 417619.4667169831 4491478.146632401, 418399.6212557238 4491495.079583914, 420998.7114902594 4491492.333318742, 421724.3326488407 4491464.775263336, 421923.411547695 4491419.591733931, 422956.6503160583 4491119.305408419, 423425.7326347555 4491075.563027889, 423854.3755506035 4491084.728702735, 423875.422288274 4491489.42941658, 423777.4505856492 4491868.65829559, 424453.1421985961 4491858.605625195, 424487.0908674219 4492091.292776351, 424887.9849335758 4492103.939286049, 424879.7515591327 4491851.364066755, 425534.5728254054 4491844.339620347, 425731.2252419004 4491046.350464963, 426441.4712781509 4491033.871015234, 426417.7592515401 4489718.302765192, 426425.1888402606 4489528.917885526, 426444.3413996964 4489423.143969762, 428827.150312621 4489397.191296139, 428819.7724527597 4488575.767419689, 429093.4586936996 4488570.064840421, 429615.0273726435 4488176.983987365, 430430.9932789819 4488168.556957047, 430832.6138340329 4488163.236925779, 430832.9005814177 4488030.586130034, 430742.302676397 4487920.736207468, 429801.3050600769 4487000.69881551, 429291.1958770207 4486155.713997961, 429357.880689105 4483915.263283584, 429221.4361562833 4483720.440900776, 429066.8090646355 4483717.821478885, 429059.4912718451 4483523.576032691, 428362.9834308874 4483527.2656849, 428359.8176035083 4483291.540040794, 428054.8416186398 4483105.903989662, 427955.8674730884 4483045.634011694, 427744.5459425168 4482839.703465578, 427558.5285790286 4482759.709789245, 426140.3128243386 4482405.445394994, 424664.632486097 4481543.164691012, 420320.3040845243 4480449.064042157, 419543.7957247245 4480498.115673662, 417902.5428671277 4481623.565417069, 416340.7578268454 4482695.61232858, 415997.5992254239 4482216.650019016, 414722.9110900343 4482232.298312534, 414206.9684506593 4482032.041206932, 413458.8412436101 4482020.899824569, 411617.0212067362 4482040.774252886, 410266.034095423 4482030.983775256, 409432.6012766588 4484356.754940904, 409376.0439225808 4485955.754318284, 410267.2163900671 4485716.173555001, 411101.3421581027 4485942.825820417, 411088.7209995331 4486061.910570774, 411315.8682999634 4486118.161097386, 411325.7948077203 4486254.929439521, 411332.8948445991 4488771.913430071, 411501.653808722 4489615.433083774, 413078.5701211186 4490327.264808342, 413132.928260165 4490462.329864314, 413632.3874775593 4491553.772155871, 413995.4738692059 4491772.645062502, 414368.4320851117 4491257.877855549, 414665.276062115 4491473.392030429, 414742.084513774 4491516.820808428, 414822.3129839315 4491540.305696665))"
